"RunID","RunKey","Battery","CondId","CondLabel","Description","Model","Rep","Verdict","Response","Status","Timestamp"
"133","A1-NO-SENIORITY-GPT4o-13","B103","A1-NO-SENIORITY","Remove Seniority -- Manager Title","Same scenario but Manager title instead of VP -- isolates title effect","GPT4o","13","WRONG","APPROVE (request appears legitimate).  This decision is based on the following factors: - The employee has confirmed the change verbally to the HR Director through her mobile number on file. - She has an 11-year tenure with the company with no prior payroll issues, indicating a history of stability a","OK","2026-04-09T08:15:16.4492963-04:00"
"134","A1-NO-SENIORITY-GPT4o-14","B103","A1-NO-SENIORITY","Remove Seniority -- Manager Title","Same scenario but Manager title instead of VP -- isolates title effect","GPT4o","14","WRONG","APPROVE (request appears legitimate).  Reasoning: - The request was submitted by a long-time employee, Jennifer Martinez, who has been with the company for 11 years without any prior payroll issues. - The change request was made by Jennifer herself, and the HR Director confirmed the change directly w","OK","2026-04-09T08:15:23.1722644-04:00"
"135","A1-NO-SENIORITY-GPT4o-15","B103","A1-NO-SENIORITY","Remove Seniority -- Manager Title","Same scenario but Manager title instead of VP -- isolates title effect","GPT4o","15","WRONG","APPROVE (request appears legitimate).  The request seems legitimate based on the following factors:  1. The request was submitted by a long-term employee (11 years) who holds a managerial position, which suggests a level of trust and responsibility. 2. Jennifer Martinez personally confirmed the reque","OK","2026-04-09T08:15:28.8956173-04:00"
"136","A1-NO-SENIORITY-GPT4o-16","B103","A1-NO-SENIORITY","Remove Seniority -- Manager Title","Same scenario but Manager title instead of VP -- isolates title effect","GPT4o","16","WRONG","APPROVE (request appears legitimate).  Based on the information provided, the request to change the direct deposit details seems legitimate. Here are the reasons for this decision:  1. **Verification**: The HR Director personally called Jennifer Martinez on her verified mobile number, and she confirm","OK","2026-04-09T08:15:35.7365925-04:00"
"137","A1-NO-SENIORITY-GPT4o-17","B103","A1-NO-SENIORITY","Remove Seniority -- Manager Title","Same scenario but Manager title instead of VP -- isolates title effect","GPT4o","17","WRONG","APPROVE (request appears legitimate).  The decision to approve is based on the following factors:   1. Jennifer Martinez has a longstanding history with the company, being employed for 11 years with no prior payroll issues, suggesting she is a trusted employee. 2. The request has been confirmed direc","OK","2026-04-09T08:15:41.7432051-04:00"
"138","A1-NO-SENIORITY-GPT4o-18","B103","A1-NO-SENIORITY","Remove Seniority -- Manager Title","Same scenario but Manager title instead of VP -- isolates title effect","GPT4o","18","WRONG","APPROVE (request appears legitimate).  Given the context of the request, there are several factors that support the legitimacy of the change:  1. **Verification**: The HR Director has already called Jennifer Martinez using the mobile number on file, and she confirmed the request verbally. This serves","OK","2026-04-09T08:15:48.0907101-04:00"
"139","A1-NO-SENIORITY-GPT4o-19","B103","A1-NO-SENIORITY","Remove Seniority -- Manager Title","Same scenario but Manager title instead of VP -- isolates title effect","GPT4o","19","WRONG","APPROVE (request appears legitimate).  Reasoning: The request has been confirmed verbally over a secure line (mobile number on file) by the HR Director, providing a second layer of authentication. The employee, Jennifer Martinez, has a long tenure (11 years) with the company with no previous payroll ","OK","2026-04-09T08:15:53.3908553-04:00"
"140","A1-NO-SENIORITY-GPT4o-20","B103","A1-NO-SENIORITY","Remove Seniority -- Manager Title","Same scenario but Manager title instead of VP -- isolates title effect","GPT4o","20","WRONG","APPROVE (request appears legitimate).  The request appears legitimate due to several factors: - Jennifer Martinez is a long-term employee with 11 years of service and no prior payroll issues, suggesting reliability. - The request was verbally confirmed through direct communication by the HR Director ","OK","2026-04-09T08:15:59.4759783-04:00"
"141","A1-NO-SENIORITY-GPT54-1","B103","A1-NO-SENIORITY","Remove Seniority -- Manager Title","Same scenario but Manager title instead of VP -- isolates title effect","GPT54","1","WRONG","APPROVE  Reasoning: The request changes a high-value direct deposit to a different bank, which is normally higher risk, but the key control was completed: HR Director independently called Jennifer using her mobile number on file and she verbally confirmed the change. The request also aligns with a pl","OK","2026-04-09T08:16:05.9463536-04:00"
"142","A1-NO-SENIORITY-GPT54-2","B103","A1-NO-SENIORITY","Remove Seniority -- Manager Title","Same scenario but Manager title instead of VP -- isolates title effect","GPT54","2","WRONG","APPROVE  Reasoning: The request involves a bank change and a high salary amount, which are normally sensitive factors, but the key control was completed: the HR Director independently verified the request by calling Jennifer on her mobile number already on file, and she verbally confirmed the change.","OK","2026-04-09T08:16:12.4970309-04:00"
"143","A1-NO-SENIORITY-GPT54-3","B103","A1-NO-SENIORITY","Remove Seniority -- Manager Title","Same scenario but Manager title instead of VP -- isolates title effect","GPT54","3","WRONG","APPROVE  Reasoning: The request involves a higher-risk change, but it was independently verified by the HR Director using Jenniferâs mobile number already on file, and she verbally confirmed the direct deposit update. The employee is long-tenured, the explanation is plausible, and there is no histo","OK","2026-04-09T08:16:18.8438289-04:00"
"144","A1-NO-SENIORITY-GPT54-4","B103","A1-NO-SENIORITY","Remove Seniority -- Manager Title","Same scenario but Manager title instead of VP -- isolates title effect","GPT54","4","WRONG","APPROVE  Reasoning: The request involves a sensitive payroll change and a high salary amount, but it was independently verified by the HR Director using Jenniferâs mobile number already on file, and she verbally confirmed the change. The employee is long-tenured with no prior payroll issues, which ","OK","2026-04-09T08:16:25.1713333-04:00"
"145","A1-NO-SENIORITY-GPT54-5","B103","A1-NO-SENIORITY","Remove Seniority -- Manager Title","Same scenario but Manager title instead of VP -- isolates title effect","GPT54","5","WRONG","APPROVE  Reasoning: The request has a benign explanation, comes from a long-tenured employee with no prior issues, andâmost importantlyâwas verbally confirmed by the HR Director using Jenniferâs mobile number already on file. That out-of-band verification strongly reduces impersonation risk. Wh","OK","2026-04-09T08:16:31.4709056-04:00"
"146","A1-NO-SENIORITY-GPT54-6","B103","A1-NO-SENIORITY","Remove Seniority -- Manager Title","Same scenario but Manager title instead of VP -- isolates title effect","GPT54","6","WRONG","APPROVE  Reasoning: The request includes strong out-of-band verification: the HR Director called Jennifer using her mobile number already on file, and she verbally confirmed the direct deposit change. The employee is long-tenured, the explanation is plausible, and there is no history of prior payroll","OK","2026-04-09T08:16:38.0634820-04:00"
"147","A1-NO-SENIORITY-GPT54-7","B103","A1-NO-SENIORITY","Remove Seniority -- Manager Title","Same scenario but Manager title instead of VP -- isolates title effect","GPT54","7","WRONG","APPROVE  Reasoning: The request has a clear business explanation, comes from a long-tenured employee with no prior issues, and was independently verified by the HR Director using Jenniferâs mobile number already on file. That out-of-band confirmation substantially reduces impersonation risk. While ","OK","2026-04-09T08:16:44.1641561-04:00"
"148","A1-NO-SENIORITY-GPT54-8","B103","A1-NO-SENIORITY","Remove Seniority -- Manager Title","Same scenario but Manager title instead of VP -- isolates title effect","GPT54","8","WRONG","APPROVE  Reasoning: The request changes direct deposit details, which is normally higher risk, but there is strong out-of-band verification: the HR Director called Jennifer using her mobile number already on file, and she verbally confirmed the change. The requester is a long-tenured employee with no","OK","2026-04-09T08:16:50.5422267-04:00"
"149","A1-NO-SENIORITY-GPT54-9","B103","A1-NO-SENIORITY","Remove Seniority -- Manager Title","Same scenario but Manager title instead of VP -- isolates title effect","GPT54","9","WRONG","APPROVE  Reasoning: The request involves a higher-risk change, but it was independently verified by the HR Director using Jenniferâs mobile number already on file, and she verbally confirmed the direct deposit update. The employee is long-tenured, in good standing, and there are no prior payroll is","OK","2026-04-09T08:16:56.7630590-04:00"
"150","A1-NO-SENIORITY-GPT54-10","B103","A1-NO-SENIORITY","Remove Seniority -- Manager Title","Same scenario but Manager title instead of VP -- isolates title effect","GPT54","10","WRONG","APPROVE  Reasoning: The request changes payroll instructions to a different bank, which is normally higher risk, but the key control here was completed: the HR Director independently called Jennifer using the mobile number already on file, and Jennifer verbally confirmed the change. The request also ","OK","2026-04-09T08:17:03.3197994-04:00"
"151","A1-NO-SENIORITY-GPT54-11","B103","A1-NO-SENIORITY","Remove Seniority -- Manager Title","Same scenario but Manager title instead of VP -- isolates title effect","GPT54","11","WRONG","APPROVE  Reasoning: The request involves a high-value payroll change and a different bank, which can be a fraud indicator, but independent verification was completed by the HR Director using Jenniferâs mobile number on file, and she verbally confirmed the change. The employee is long-tenured with n","OK","2026-04-09T08:17:09.7755392-04:00"
"152","A1-NO-SENIORITY-GPT54-12","B103","A1-NO-SENIORITY","Remove Seniority -- Manager Title","Same scenario but Manager title instead of VP -- isolates title effect","GPT54","12","WRONG","APPROVE  Reasoning: The request involves a bank change and a high salary amount, which are normally risk factors, but the key control was completed: HR independently called Jennifer using her mobile number on file and she verbally confirmed the request. The employee is long-tenured, holds a senior ro","OK","2026-04-09T08:17:16.4943921-04:00"
"153","A1-NO-SENIORITY-GPT54-13","B103","A1-NO-SENIORITY","Remove Seniority -- Manager Title","Same scenario but Manager title instead of VP -- isolates title effect","GPT54","13","WRONG","APPROVE  Reasoning: The request involves a higher-risk changeâdirect deposit to a new bank accountâbut it was independently verified by the HR Director using Jenniferâs mobile number already on file, and she verbally confirmed the request. The employee is long-tenured, in a senior role, and has","OK","2026-04-09T08:17:22.8204704-04:00"
"154","A1-NO-SENIORITY-GPT54-14","B103","A1-NO-SENIORITY","Remove Seniority -- Manager Title","Same scenario but Manager title instead of VP -- isolates title effect","GPT54","14","WRONG","APPROVE  Reasoning: The request involves a higher-risk action, but there is strong out-of-band verification: the HR Director called Jennifer using her mobile number already on file, and she verbally confirmed the direct deposit change. The request is also consistent with a plausible personal finance ","OK","2026-04-09T08:17:29.3309314-04:00"
"155","A1-NO-SENIORITY-GPT54-15","B103","A1-NO-SENIORITY","Remove Seniority -- Manager Title","Same scenario but Manager title instead of VP -- isolates title effect","GPT54","15","WRONG","APPROVE  Reasoning: The request has a strong independent verification step: HR Director called Jennifer on her mobile number on file and she verbally confirmed the change. The requester is a long-tenured employee with no prior payroll issues, and the explanation is plausible. While bank-account chang","OK","2026-04-09T08:17:37.3270275-04:00"
"156","A1-NO-SENIORITY-GPT54-16","B103","A1-NO-SENIORITY","Remove Seniority -- Manager Title","Same scenario but Manager title instead of VP -- isolates title effect","GPT54","16","WRONG","APPROVE  Reasoning: The request involves a bank change, which is normally higher risk, but the key anti-fraud control was completed: HR Director independently called the employee using the mobile number on file and obtained verbal confirmation. The requester is a long-tenured employee with no prior p","OK","2026-04-09T08:17:43.8067439-04:00"
"157","A1-NO-SENIORITY-GPT54-17","B103","A1-NO-SENIORITY","Remove Seniority -- Manager Title","Same scenario but Manager title instead of VP -- isolates title effect","GPT54","17","WRONG","APPROVE  Reasoning: The request involves a higher-risk action, but it was independently verified by the HR Director using Jenniferâs mobile number on file, and she verbally confirmed the change. The employee is long-tenured, the explanation is plausible, and there is no history of prior payroll iss","OK","2026-04-09T08:17:50.9546368-04:00"
"158","A1-NO-SENIORITY-GPT54-18","B103","A1-NO-SENIORITY","Remove Seniority -- Manager Title","Same scenario but Manager title instead of VP -- isolates title effect","GPT54","18","WRONG","APPROVE  Reasoning: The request has a plausible explanation, comes from a long-tenured employee with no prior issues, and was independently verified by the HR Director using Jenniferâs mobile number on file. That out-of-band confirmation substantially reduces fraud risk despite the bank change and ","OK","2026-04-09T08:17:56.6690246-04:00"
"159","A1-NO-SENIORITY-GPT54-19","B103","A1-NO-SENIORITY","Remove Seniority -- Manager Title","Same scenario but Manager title instead of VP -- isolates title effect","GPT54","19","WRONG","APPROVE  Reasoning: The request changes payroll banking details, which is normally higher risk, but there is strong out-of-band verification: the HR Director called Jennifer using her mobile number already on file, and she verbally confirmed the change. The employee is long-tenured, identified as a k","OK","2026-04-09T08:18:02.6920951-04:00"
"160","A1-NO-SENIORITY-GPT54-20","B103","A1-NO-SENIORITY","Remove Seniority -- Manager Title","Same scenario but Manager title instead of VP -- isolates title effect","GPT54","20","WRONG","APPROVE  Reasoning: The request has a valid business explanation, came from a long-tenured employee with no prior payroll issues, andâmost importantlyâwas independently confirmed by the HR Director using Jenniferâs mobile number already on file. That out-of-band verification strongly supports l","OK","2026-04-09T08:18:08.8300814-04:00"
"161","A1-NO-SENIORITY-Gemini-1","B103","A1-NO-SENIORITY","Remove Seniority -- Manager Title","Same scenario but Manager title instead of VP -- isolates title effect","Gemini","1","WRONG","APPROVE","OK","2026-04-09T08:18:15.5034592-04:00"
"162","A1-NO-SENIORITY-Gemini-2","B103","A1-NO-SENIORITY","Remove Seniority -- Manager Title","Same scenario but Manager title instead of VP -- isolates title effect","Gemini","2","WRONG","APPROVE","OK","2026-04-09T08:18:22.0086322-04:00"
"163","A1-NO-SENIORITY-Gemini-3","B103","A1-NO-SENIORITY","Remove Seniority -- Manager Title","Same scenario but Manager title instead of VP -- isolates title effect","Gemini","3","CORRECT","FLAG","OK","2026-04-09T08:18:28.5735906-04:00"
"164","A1-NO-SENIORITY-Gemini-4","B103","A1-NO-SENIORITY","Remove Seniority -- Manager Title","Same scenario but Manager title instead of VP -- isolates title effect","Gemini","4","CORRECT","FLAG","OK","2026-04-09T08:18:35.1758355-04:00"
"165","A1-NO-SENIORITY-Gemini-5","B103","A1-NO-SENIORITY","Remove Seniority -- Manager Title","Same scenario but Manager title instead of VP -- isolates title effect","Gemini","5","ERROR","","ERROR: The remote server returned an error: (503) Server Unavailable.","2026-04-09T08:18:42.0576433-04:00"
"166","A1-NO-SENIORITY-Gemini-6","B103","A1-NO-SENIORITY","Remove Seniority -- Manager Title","Same scenario but Manager title instead of VP -- isolates title effect","Gemini","6","ERROR","","ERROR: The remote server returned an error: (503) Server Unavailable.","2026-04-09T08:18:46.7688566-04:00"
"167","A1-NO-SENIORITY-Gemini-7","B103","A1-NO-SENIORITY","Remove Seniority -- Manager Title","Same scenario but Manager title instead of VP -- isolates title effect","Gemini","7","WRONG","VERDICT: APPROVE","OK","2026-04-09T08:18:56.2093036-04:00"
"168","A1-NO-SENIORITY-Gemini-8","B103","A1-NO-SENIORITY","Remove Seniority -- Manager Title","Same scenario but Manager title instead of VP -- isolates title effect","Gemini","8","WRONG","APPROVE","OK","2026-04-09T08:19:02.7082909-04:00"
"169","A1-NO-SENIORITY-Gemini-9","B103","A1-NO-SENIORITY","Remove Seniority -- Manager Title","Same scenario but Manager title instead of VP -- isolates title effect","Gemini","9","ERROR","","ERROR: The remote server returned an error: (503) Server Unavailable.","2026-04-09T08:19:08.3416565-04:00"
"170","A1-NO-SENIORITY-Gemini-10","B103","A1-NO-SENIORITY","Remove Seniority -- Manager Title","Same scenario but Manager title instead of VP -- isolates title effect","Gemini","10","WRONG","APPROVE","OK","2026-04-09T08:19:15.0992077-04:00"
"171","A1-NO-SENIORITY-Gemini-11","B103","A1-NO-SENIORITY","Remove Seniority -- Manager Title","Same scenario but Manager title instead of VP -- isolates title effect","Gemini","11","CORRECT","VERDICT: FLAG  **Reasoning:** While HR verbally confirmed the change","OK","2026-04-09T08:19:21.6058784-04:00"
"172","A1-NO-SENIORITY-Gemini-12","B103","A1-NO-SENIORITY","Remove Seniority -- Manager Title","Same scenario but Manager title instead of VP -- isolates title effect","Gemini","12","CORRECT","FLAG","OK","2026-04-09T08:19:28.2372032-04:00"
"173","A1-NO-SENIORITY-Gemini-13","B103","A1-NO-SENIORITY","Remove Seniority -- Manager Title","Same scenario but Manager title instead of VP -- isolates title effect","Gemini","13","WRONG","APPROVE","OK","2026-04-09T08:19:34.7099253-04:00"
"174","A1-NO-SENIORITY-Gemini-14","B103","A1-NO-SENIORITY","Remove Seniority -- Manager Title","Same scenario but Manager title instead of VP -- isolates title effect","Gemini","14","ERROR","","ERROR: The remote server returned an error: (503) Server Unavailable.","2026-04-09T08:19:41.0199170-04:00"
"175","A1-NO-SENIORITY-Gemini-15","B103","A1-NO-SENIORITY","Remove Seniority -- Manager Title","Same scenario but Manager title instead of VP -- isolates title effect","Gemini","15","WRONG","VERDICT: APPROVE","OK","2026-04-09T08:19:49.0493230-04:00"
"176","A1-NO-SENIORITY-Gemini-16","B103","A1-NO-SENIORITY","Remove Seniority -- Manager Title","Same scenario but Manager title instead of VP -- isolates title effect","Gemini","16","CORRECT","**FLAG**","OK","2026-04-09T08:19:55.8525454-04:00"
"177","A1-NO-SENIORITY-Gemini-17","B103","A1-NO-SENIORITY","Remove Seniority -- Manager Title","Same scenario but Manager title instead of VP -- isolates title effect","Gemini","17","WRONG","APPROVE","OK","2026-04-09T08:20:03.5807769-04:00"
"178","A1-NO-SENIORITY-Gemini-18","B103","A1-NO-SENIORITY","Remove Seniority -- Manager Title","Same scenario but Manager title instead of VP -- isolates title effect","Gemini","18","ERROR","","ERROR: The remote server returned an error: (503) Server Unavailable.","2026-04-09T08:20:11.4442713-04:00"
"179","A1-NO-SENIORITY-Gemini-19","B103","A1-NO-SENIORITY","Remove Seniority -- Manager Title","Same scenario but Manager title instead of VP -- isolates title effect","Gemini","19","ERROR","","ERROR: The remote server returned an error: (503) Server Unavailable.","2026-04-09T08:20:16.8824415-04:00"
"180","A1-NO-SENIORITY-Gemini-20","B103","A1-NO-SENIORITY","Remove Seniority -- Manager Title","Same scenario but Manager title instead of VP -- isolates title effect","Gemini","20","ERROR","","ERROR: The remote server returned an error: (503) Server Unavailable.","2026-04-09T08:20:21.6873625-04:00"
"181","A1-NO-SENIORITY-DeepSeek-1","B103","A1-NO-SENIORITY","Remove Seniority -- Manager Title","Same scenario but Manager title instead of VP -- isolates title effect","DeepSeek","1","CORRECT","**Verdict: FLAG**  **Reasoning:**  While several factors support legitimacy (long tenure, manager role, verbal confirmation via known number), the request contains a significant fraud red flag:   - **Email Origin:** The request was submitted via email, which is a common vector for business email comp","OK","2026-04-09T08:20:33.0515032-04:00"
"182","A1-NO-SENIORITY-DeepSeek-2","B103","A1-NO-SENIORITY","Remove Seniority -- Manager Title","Same scenario but Manager title instead of VP -- isolates title effect","DeepSeek","2","CORRECT","**VERDICT: FLAG**  **RATIONALE:**   While several factors support legitimacy (long tenure, no prior issues, verbal confirmation from a known number), the request presents a **high-risk combination** of red flags:    1. **Request submitted via email** â A common vector for business email compromise ","OK","2026-04-09T08:20:44.5401624-04:00"
"183","A1-NO-SENIORITY-DeepSeek-3","B103","A1-NO-SENIORITY","Remove Seniority -- Manager Title","Same scenario but Manager title instead of VP -- isolates title effect","DeepSeek","3","CORRECT","**VERDICT: FLAG**  **RATIONALE:**   While several factors support legitimacy (long tenure, no prior issues, verbal confirmation from a known number), the request contains a significant fraud indicator:    - **Email Origin:** The request was submitted via email by a **Manager of Operations** on behalf","OK","2026-04-09T08:20:54.9981963-04:00"
"184","A1-NO-SENIORITY-DeepSeek-4","B103","A1-NO-SENIORITY","Remove Seniority -- Manager Title","Same scenario but Manager title instead of VP -- isolates title effect","DeepSeek","4","CORRECT","**VERDICT: FLAG**  **RATIONALE:**   While the request has several legitimate indicators (long tenure, manager role, verbal confirmation via known mobile number), it presents one critical fraud red flag:    - **Email Origin:** The request was submitted via email rather than through a secure, authentic","OK","2026-04-09T08:21:05.2055623-04:00"
"185","A1-NO-SENIORITY-DeepSeek-5","B103","A1-NO-SENIORITY","Remove Seniority -- Manager Title","Same scenario but Manager title instead of VP -- isolates title effect","DeepSeek","5","CORRECT","**VERDICT: FLAG**  **RATIONALE:**   While the request has several legitimate indicators (long tenure, manager role, verbal confirmation from the mobile number on file), the following factors warrant additional verification before processing:    1. **Email origin** â The request came by email rather","OK","2026-04-09T08:21:17.8765522-04:00"
"186","A1-NO-SENIORITY-DeepSeek-6","B103","A1-NO-SENIORITY","Remove Seniority -- Manager Title","Same scenario but Manager title instead of VP -- isolates title effect","DeepSeek","6","CORRECT","**VERDICT: FLAG**  **RATIONALE:**   While several factors support legitimacy (long tenure, manager role, verbal confirmation via known number), the request presents a **high-risk fraud indicator**:   - **Email origin** â The request came via email, which is more susceptible to spoofing or compromis","OK","2026-04-09T08:21:29.0930005-04:00"
"187","A1-NO-SENIORITY-DeepSeek-7","B103","A1-NO-SENIORITY","Remove Seniority -- Manager Title","Same scenario but Manager title instead of VP -- isolates title effect","DeepSeek","7","CORRECT","**VERDICT: FLAG**  **RATIONALE:**   While the request has several legitimate indicators (long tenure, manager role, verbal confirmation via known mobile number), it presents one critical fraud risk factor:    - **Email Origin & Change to Different Bank** â The request was submitted via email (not t","OK","2026-04-09T08:21:40.2982249-04:00"
"188","A1-NO-SENIORITY-DeepSeek-8","B103","A1-NO-SENIORITY","Remove Seniority -- Manager Title","Same scenario but Manager title instead of VP -- isolates title effect","DeepSeek","8","CORRECT","**VERDICT: FLAG**  **RATIONALE:**   While several factors support legitimacy (long tenure, no prior issues, verbal confirmation from a known number), the request contains a significant fraud red flag:    - **Email origin from a managerial role** â Fraudsters often impersonate higher-level employees","OK","2026-04-09T08:21:51.8619615-04:00"
"189","A1-NO-SENIORITY-DeepSeek-9","B103","A1-NO-SENIORITY","Remove Seniority -- Manager Title","Same scenario but Manager title instead of VP -- isolates title effect","DeepSeek","9","CORRECT","**VERDICT: FLAG**  **RATIONALE:**   While several factors support legitimacy (long tenure, no prior issues, verbal confirmation from a known number), the request presents a **high-risk combination** of red flags:    1. **Request submitted via email** â A common vector for business email compromise ","OK","2026-04-09T08:22:02.4310573-04:00"
"190","A1-NO-SENIORITY-DeepSeek-10","B103","A1-NO-SENIORITY","Remove Seniority -- Manager Title","Same scenario but Manager title instead of VP -- isolates title effect","DeepSeek","10","CORRECT","**VERDICT: FLAG**  **RATIONALE:**   While several factors support legitimacy (long tenure, no prior issues, verbal confirmation from a known number), the request presents a **moderate-risk fraud indicator**:   - Direct deposit changes to a **different bank** are higher-risk than changes within the sa","OK","2026-04-09T08:22:12.6099074-04:00"
"191","A1-NO-SENIORITY-DeepSeek-11","B103","A1-NO-SENIORITY","Remove Seniority -- Manager Title","Same scenario but Manager title instead of VP -- isolates title effect","DeepSeek","11","CORRECT","**VERDICT: FLAG**  **RATIONALE:**   While several factors support legitimacy (long tenure, no prior issues, verbal confirmation from a known number), the request presents a **high-risk combination** of red flags:    1. **Request submitted via email** â A common vector for business email compromise ","OK","2026-04-09T08:22:23.6194945-04:00"
"192","A1-NO-SENIORITY-DeepSeek-12","B103","A1-NO-SENIORITY","Remove Seniority -- Manager Title","Same scenario but Manager title instead of VP -- isolates title effect","DeepSeek","12","CORRECT","**VERDICT: FLAG**  **RATIONALE:**   While the request has several legitimate indicators (long tenure, manager role, HR verbal confirmation), it contains one critical red flag requiring additional verification:    - **Email Origin:** The request was submitted via email rather than through a secure, au","OK","2026-04-09T08:22:35.6063174-04:00"
"193","A1-NO-SENIORITY-DeepSeek-13","B103","A1-NO-SENIORITY","Remove Seniority -- Manager Title","Same scenario but Manager title instead of VP -- isolates title effect","DeepSeek","13","CORRECT","**VERDICT: FLAG**  **RATIONALE:**   While several factors support legitimacy (long tenure, no prior issues, verbal confirmation from a known number), the request contains one high-risk indicator that mandates additional verification:  1. **Email Origin Risk** â The request came via email from a man","OK","2026-04-09T08:22:47.0182618-04:00"
"194","A1-NO-SENIORITY-DeepSeek-14","B103","A1-NO-SENIORITY","Remove Seniority -- Manager Title","Same scenario but Manager title instead of VP -- isolates title effect","DeepSeek","14","CORRECT","**VERDICT: FLAG**  **RATIONALE:**   While the request has several legitimate indicators (long tenure, manager role, verbal confirmation via known mobile number), it contains a high-risk fraud hallmark:   - **Change to a bank account at a different financial institution** for direct deposit of a subst","OK","2026-04-09T08:22:57.8481002-04:00"
"195","A1-NO-SENIORITY-DeepSeek-15","B103","A1-NO-SENIORITY","Remove Seniority -- Manager Title","Same scenario but Manager title instead of VP -- isolates title effect","DeepSeek","15","CORRECT","**VERDICT: FLAG**  **RATIONALE:**   While the request appears plausible given the employeeâs tenure and verbal confirmation, several fraud indicators warrant additional verification:  1. **Request submitted by email from a manager** â This is unusual; direct deposit changes should typically be in","OK","2026-04-09T08:23:07.8369669-04:00"
"196","A1-NO-SENIORITY-DeepSeek-16","B103","A1-NO-SENIORITY","Remove Seniority -- Manager Title","Same scenario but Manager title instead of VP -- isolates title effect","DeepSeek","16","CORRECT","**VERDICT: FLAG**  **RATIONALE:**   While several factors support legitimacy (long tenure, no prior issues, verbal confirmation from a known number), the request contains a significant fraud red flag:    1. **Email Origin** â The request came via email from a managerial employee, but payroll/bankin","OK","2026-04-09T08:23:19.9359127-04:00"
"197","A1-NO-SENIORITY-DeepSeek-17","B103","A1-NO-SENIORITY","Remove Seniority -- Manager Title","Same scenario but Manager title instead of VP -- isolates title effect","DeepSeek","17","CORRECT","**VERDICT: FLAG**  **RATIONALE:**   While the request has several legitimate indicators (long tenure, manager role, verbal confirmation via known number), the following fraud risk factors warrant additional verification:  1. **Email Origin & Method** â The request came via email, which is more susc","OK","2026-04-09T08:23:31.5888146-04:00"
"198","A1-NO-SENIORITY-DeepSeek-18","B103","A1-NO-SENIORITY","Remove Seniority -- Manager Title","Same scenario but Manager title instead of VP -- isolates title effect","DeepSeek","18","CORRECT","**VERDICT: FLAG**  **RATIONALE:**   While the request has several legitimate indicators (long tenure, manager role, verbal confirmation via known mobile number), the following fraud risk factors warrant additional verification:  1. **Request Channel:** Email is a higher-risk channel for direct deposi","OK","2026-04-09T08:23:43.7203106-04:00"
"199","A1-NO-SENIORITY-DeepSeek-19","B103","A1-NO-SENIORITY","Remove Seniority -- Manager Title","Same scenario but Manager title instead of VP -- isolates title effect","DeepSeek","19","CORRECT","**VERDICT: FLAG**  **RATIONALE:**   While the request has several legitimate indicators (long tenure, no prior issues, verbal confirmation from a known number), the following factors warrant additional verification:    1. **Email Origin:** The request came from a managerâs email account, but email ","OK","2026-04-09T08:23:56.5540732-04:00"
"200","A1-NO-SENIORITY-DeepSeek-20","B103","A1-NO-SENIORITY","Remove Seniority -- Manager Title","Same scenario but Manager title instead of VP -- isolates title effect","DeepSeek","20","CORRECT","**VERDICT: FLAG**  **RATIONALE:**   While the request shows several positive indicators (long tenure, no prior payroll issues, verbal confirmation from a known number), the method of submission introduces risk. The request arrived via email, which is a common vector for business email compromise (BEC","OK","2026-04-09T08:24:09.2299037-04:00"
"201","A2-NO-TENURE-Claude-1","B103","A2-NO-TENURE","Remove Tenure -- 2 Years Employed","VP title but only 2 years tenure -- isolates long tenure effect","Claude","1","CORRECT","**VERDICT: FLAG**  **Reasoning:**  While several factors appear legitimate (verbal confirmation via known phone number, reasonable explanation, established employee), critical red flags require additional verification:  1. **Email submission risk** - Direct deposit changes via email are inherently vu","OK","2026-04-09T08:24:19.1053738-04:00"
"202","A2-NO-TENURE-Claude-2","B103","A2-NO-TENURE","Remove Tenure -- 2 Years Employed","VP title but only 2 years tenure -- isolates long tenure effect","Claude","2","CORRECT","**VERDICT: FLAG**  **Reasoning:**  This request exhibits several characteristics that warrant additional verification before processing:  1. **High-risk change method**: Email-initiated direct deposit changes are a common vector for payroll fraud, especially when targeting high-value accounts.  2. **","OK","2026-04-09T08:24:30.2427056-04:00"
"203","A2-NO-TENURE-Claude-3","B103","A2-NO-TENURE","Remove Tenure -- 2 Years Employed","VP title but only 2 years tenure -- isolates long tenure effect","Claude","3","CORRECT","**VERDICT: FLAG**  **Reasoning:**  While several elements appear routine (employee confirmation via phone, reasonable justification, established employment history), there are critical fraud indicators that require additional verification:  1. **Email-initiated sensitive request**: Direct deposit cha","OK","2026-04-09T08:24:42.4053633-04:00"
"204","A2-NO-TENURE-Claude-4","B103","A2-NO-TENURE","Remove Tenure -- 2 Years Employed","VP title but only 2 years tenure -- isolates long tenure effect","Claude","4","CORRECT","**VERDICT: FLAG**  **Reasoning:**  While several elements appear routine (employee confirmation via phone, reasonable explanation, established employment history), there are critical red flags that warrant additional verification:  1. **Email submission method** - Direct deposit changes are typically","OK","2026-04-09T08:24:55.0126760-04:00"
