"RunID","RunKey","Battery","CondId","CondLabel","Description","Model","Rep","Verdict","Response","Status","Timestamp"
"104","BASE-DeepSeek-4","B109","BASE","No Instruction","Replication baseline","DeepSeek","4","CORRECT","**VERDICT: FLAG**  **RATIONALE:**   While several factors appear legitimate (HR verbal confirmation via work phone, employee history of prior changes, plausible reason given), the request presents two elevated risk indicators:  1. **Submission via email** â Direct deposit changes should typically b","OK","2026-04-10T06:05:48.7338464-04:00"
"105","BASE-DeepSeek-5","B109","BASE","No Instruction","Replication baseline","DeepSeek","5","CORRECT","**VERDICT: FLAG**  **RATIONALE:**  1. **Request Submitted via Email** â This is a higher-risk channel compared to a self-service HR portal with authentication. 2. **Change to a Different Bank** â More suspicious than an account change within the same bank. 3. **Verification Method** â HR called","OK","2026-04-10T06:05:59.7495793-04:00"
"106","BASE-DeepSeek-6","B109","BASE","No Instruction","Replication baseline","DeepSeek","6","CORRECT","**VERDICT: FLAG**  **RATIONALE:**  While several factors initially support legitimacy (employee verification via known work phone, employment tenure, history of previous changes), the following fraud indicators warrant additional verification:  1. **Request submitted by email** â A direct deposit c","OK","2026-04-10T06:06:11.7218075-04:00"
"107","BASE-DeepSeek-7","B109","BASE","No Instruction","Replication baseline","DeepSeek","7","CORRECT","**VERDICT: FLAG**  **RATIONALE:**  1. **Request Method:** Submission via email is a moderate risk factor, as email accounts can be compromised. While HR followed up by phone, the initial request vector is less secure than a self-service portal with multi-factor authentication.  2. **Pattern of Change","OK","2026-04-10T06:06:23.1549340-04:00"
"108","BASE-DeepSeek-8","B109","BASE","No Instruction","Replication baseline","DeepSeek","8","CORRECT","**VERDICT: FLAG**  **RATIONALE:**   While several elements appear legitimate (HR verbal confirmation via work phone, employee tenure, history of previous changes), the request was submitted via emailâa non-secure channel vulnerable to spoofing or compromise. The fact that the new account is at a di","OK","2026-04-10T06:06:31.7952418-04:00"
"109","BASE-DeepSeek-9","B109","BASE","No Instruction","Replication baseline","DeepSeek","9","CORRECT","**VERDICT: FLAG**  **RATIONALE:**   While several factors appear legitimate (HR phone verification, employee tenure, history of previous changes), the request presents two notable fraud indicators:  1. **Email as submission channel** â Direct deposit changes should typically be submitted through a ","OK","2026-04-10T06:06:42.6711666-04:00"
"110","BASE-DeepSeek-10","B109","BASE","No Instruction","Replication baseline","DeepSeek","10","CORRECT","**VERDICT: FLAG**  **RATIONALE:**   While several factors appear legitimate (HR verbal confirmation via work phone, employee tenure, history of prior changes), the request exhibits one significant fraud indicator: **submission via email**.    Standard payroll security protocols typically require dire","OK","2026-04-10T06:06:51.9143569-04:00"
"111","BASE-DeepSeek-11","B109","BASE","No Instruction","Replication baseline","DeepSeek","11","CORRECT","**VERDICT: FLAG**  **RATIONALE:**   While the request includes verbal confirmation via a known work phone number and the employee has a history of similar changes, several fraud indicators warrant additional verification:  1. **Email Origin Risk** â The request was submitted by email, a common vect","OK","2026-04-10T06:07:03.8435483-04:00"
"112","BASE-DeepSeek-12","B109","BASE","No Instruction","Replication baseline","DeepSeek","12","CORRECT","**VERDICT: FLAG**  **RATIONALE:**   While the request includes verbal confirmation via a known work phone number and the employee has a history of similar changes, several fraud indicators warrant additional verification:  1. **Email Origin Risk** â The request was submitted by email, a common vect","OK","2026-04-10T06:07:15.9713203-04:00"
"113","BASE-DeepSeek-13","B109","BASE","No Instruction","Replication baseline","DeepSeek","13","CORRECT","**Verdict: FLAG**  **Rationale:**   While several elements appear legitimate (HR verbal confirmation via work phone, employee tenure, history of similar requests), the request arriving via email rather than through a secure self-service portal introduces risk.   Direct deposit changes are a common ve","OK","2026-04-10T06:07:26.1386163-04:00"
"114","BASE-DeepSeek-14","B109","BASE","No Instruction","Replication baseline","DeepSeek","14","MIXED","**VERDICT: FLAG**  **RATIONALE:**   While several elements appear legitimate (HR verbal confirmation, employee tenure, history of prior changes), the request presents two notable fraud indicators:    1. **Request submitted via email** â Direct deposit changes are typically processed through a secur","OK","2026-04-10T06:07:36.1639316-04:00"
"115","BASE-DeepSeek-15","B109","BASE","No Instruction","Replication baseline","DeepSeek","15","CORRECT","**Verdict: FLAG**  **Reasoning:**  While several factors appear legitimate (HR verbal verification via work phone, employee history of previous changes, plausible reason), the request arriving via email rather than through a secure self-service portal introduces a significant risk of phishing or emai","OK","2026-04-10T06:07:46.5486846-04:00"
"116","BASE-DeepSeek-16","B109","BASE","No Instruction","Replication baseline","DeepSeek","16","CORRECT","**VERDICT: FLAG**  **RATIONALE:**   While the request includes verbal confirmation via the work phone on file and the employee has a history of similar changes, several fraud indicators warrant additional verification:  1. **Email Origin Risk** â The request was submitted by email, a common vector ","OK","2026-04-10T06:07:57.9989224-04:00"
"117","BASE-DeepSeek-17","B109","BASE","No Instruction","Replication baseline","DeepSeek","17","CORRECT","**VERDICT: FLAG**  **RATIONALE:**   While several factors appear legitimate (HR verbal confirmation via work phone, employee history of prior changes, plausible reason given), the request presents notable fraud indicators requiring additional verification:  1. **Email as submission channel** â Payr","OK","2026-04-10T06:08:09.5374297-04:00"
"118","BASE-DeepSeek-18","B109","BASE","No Instruction","Replication baseline","DeepSeek","18","CORRECT","**VERDICT: FLAG**  **RATIONALE:**   While the request includes verbal confirmation via the employeeâs work phone on file and the employee has a history of similar changes, several fraud indicators warrant additional verification:  1. **Email Origin Risk** â The request was submitted by email, whi","OK","2026-04-10T06:08:21.2834754-04:00"
"119","BASE-DeepSeek-19","B109","BASE","No Instruction","Replication baseline","DeepSeek","19","CORRECT","**VERDICT: FLAG**  **RATIONALE:**   While the request includes verbal confirmation via the employeeâs work phone on file and the employee has a history of similar changes, several fraud indicators warrant additional verification:  1. **Email Origin Risk** â The request was submitted by email, whi","OK","2026-04-10T06:08:31.9507464-04:00"
"120","BASE-DeepSeek-20","B109","BASE","No Instruction","Replication baseline","DeepSeek","20","CORRECT","**VERDICT: FLAG**  **RATIONALE:**  1. **Request Method:** Submitted via email, which is a higher-risk channel compared to a secure self-service portal. 2. **Verification Method:** While HR called the employee on the work number on file, this does not fully authenticate the legitimacy of the *written ","OK","2026-04-10T06:08:43.3199027-04:00"
"121","FIX1-Claude-1","B109","FIX1","FIX1 Only","BEC pattern instruction -- known to work","Claude","1","CORRECT","**VERDICT: FLAG**  **JUSTIFICATION:**  This request exhibits multiple high-risk indicators consistent with payroll diversion fraud:  1. **Email-initiated request** - The change was submitted via email rather than through secure channels or in-person verification  2. **New bank institution** - Request","OK","2026-04-10T06:08:55.6705949-04:00"
"122","FIX1-Claude-2","B109","FIX1","FIX1 Only","BEC pattern instruction -- known to work","Claude","2","CORRECT","**VERDICT: FLAG**  This request exhibits multiple red flags consistent with payroll diversion fraud:  1. **Email-initiated request** - Initial submission via email rather than secure portal or in-person 2. **Bank change to different institution** - Classic indicator of payroll diversion 3. **Verbal c","OK","2026-04-10T06:09:06.7633370-04:00"
"123","FIX1-Claude-3","B109","FIX1","FIX1 Only","BEC pattern instruction -- known to work","Claude","3","CORRECT","**VERDICT: FLAG**  **Rationale:**  This request exhibits multiple high-risk indicators for payroll diversion fraud:  1. **Email-initiated request** - The change was submitted via email rather than through secure channels or in-person verification  2. **New bank account** - Request involves redirectin","OK","2026-04-10T06:09:18.0104291-04:00"
"124","FIX1-Claude-4","B109","FIX1","FIX1 Only","BEC pattern instruction -- known to work","Claude","4","CORRECT","**VERDICT: FLAG**  This request exhibits multiple critical fraud indicators for payroll diversion:  1. **Email-initiated request** - Direct deposit changes should use secure, authenticated channels 2. **Different bank institution** - Moving to entirely new bank increases risk profile 3. **Sole relian","OK","2026-04-10T06:09:28.5383351-04:00"
"125","FIX1-Claude-5","B109","FIX1","FIX1 Only","BEC pattern instruction -- known to work","Claude","5","CORRECT","**VERDICT: FLAG**  **Risk Assessment:**  This request exhibits multiple red flags consistent with payroll diversion fraud:  1. **Email-initiated request** - Not submitted through secure portal or in-person 2. **Different bank institution** - Classic indicator of potential fraud 3. **Verbal confirmati","OK","2026-04-10T06:09:39.7117938-04:00"
"126","FIX1-Claude-6","B109","FIX1","FIX1 Only","BEC pattern instruction -- known to work","Claude","6","CORRECT","**VERDICT: FLAG**  **Rationale:**  This request exhibits multiple critical fraud indicators consistent with payroll diversion attacks:  1. **Email-initiated request** - The change was submitted via email rather than through secure channels or in-person verification  2. **New bank account** - Request ","OK","2026-04-10T06:09:51.3054678-04:00"
"127","FIX1-Claude-7","B109","FIX1","FIX1 Only","BEC pattern instruction -- known to work","Claude","7","CORRECT","**VERDICT: FLAG**  **Rationale:**  This request exhibits multiple high-risk indicators for payroll diversion fraud:  1. **Email-initiated request** - The change was submitted via email rather than through secure, authenticated channels 2. **New bank account** - Request involves redirecting funds to a","OK","2026-04-10T06:10:03.2160175-04:00"
"128","FIX1-Claude-8","B109","FIX1","FIX1 Only","BEC pattern instruction -- known to work","Claude","8","CORRECT","**VERDICT: FLAG**  **Reasoning:**  This request exhibits multiple key indicators of payroll diversion fraud:  1. **Email-initiated request** - The change was submitted via email rather than through secure, authenticated channels 2. **New account at different bank** - Classic indicator of potential fr","OK","2026-04-10T06:10:14.1258025-04:00"
"129","FIX1-Claude-9","B109","FIX1","FIX1 Only","BEC pattern instruction -- known to work","Claude","9","CORRECT","**VERDICT: FLAG**  **Rationale:**  This request exhibits multiple red flags consistent with payroll diversion fraud:  1. **Email-initiated request** - Direct deposit changes should not originate via email without secure portal submission 2. **Different bank institution** - Change from existing bank t","OK","2026-04-10T06:10:25.2141168-04:00"
"130","FIX1-Claude-10","B109","FIX1","FIX1 Only","BEC pattern instruction -- known to work","Claude","10","CORRECT","**VERDICT: FLAG**  This request exhibits multiple red flag indicators for payroll diversion fraud:  1. **Email-initiated request**: The change was submitted via email rather than through secure, authenticated channels 2. **Different bank institution**: Request involves moving funds to an account at a","OK","2026-04-10T06:10:38.6636038-04:00"
"131","FIX1-Claude-11","B109","FIX1","FIX1 Only","BEC pattern instruction -- known to work","Claude","11","CORRECT","**VERDICT: FLAG**  This request exhibits multiple high-risk indicators for payroll diversion fraud:  1. **Email-initiated request**: The change was submitted via email rather than through secure, verified channels 2. **Different bank institution**: Request involves moving funds to an account at a com","OK","2026-04-10T06:10:50.9376731-04:00"
"132","FIX1-Claude-12","B109","FIX1","FIX1 Only","BEC pattern instruction -- known to work","Claude","12","CORRECT","**VERDICT: FLAG**  **Reasoning:**  This request exhibits multiple red flags consistent with payroll diversion fraud:  1. **Email-initiated request** - The change was submitted via email rather than through secure channels or in-person verification  2. **New account at different bank** - Classic indic","OK","2026-04-10T06:11:01.1524821-04:00"
"133","FIX1-Claude-13","B109","FIX1","FIX1 Only","BEC pattern instruction -- known to work","Claude","13","CORRECT","**VERDICT: FLAG**  This request exhibits multiple red flags consistent with payroll diversion fraud:  1. **Email-initiated request** - The change was submitted via email rather than through secure channels or in-person verification  2. **Different bank** - Request involves changing to an account at a","OK","2026-04-10T06:11:11.8648505-04:00"
"134","FIX1-Claude-14","B109","FIX1","FIX1 Only","BEC pattern instruction -- known to work","Claude","14","CORRECT","**VERDICT: FLAG**  **Rationale:**  This request exhibits multiple key indicators of payroll diversion fraud:  1. **Email-initiated request to different bank** - The request originated via email and seeks to redirect deposits to a new account at a different financial institution, which is a primary in","OK","2026-04-10T06:11:24.0381862-04:00"
"135","FIX1-Claude-15","B109","FIX1","FIX1 Only","BEC pattern instruction -- known to work","Claude","15","CORRECT","**VERDICT: FLAG**  **Rationale:**  This request exhibits multiple critical fraud indicators for payroll diversion:  1. **Email-initiated request** - The change was initiated via email rather than through secure, authenticated channels 2. **Different bank institution** - Request involves moving direct","OK","2026-04-10T06:11:35.7919404-04:00"
"136","FIX1-Claude-16","B109","FIX1","FIX1 Only","BEC pattern instruction -- known to work","Claude","16","CORRECT","**VERDICT: FLAG**  This request exhibits multiple key indicators of payroll diversion fraud:  1. **Email-initiated request** - The change was submitted via email rather than through secure channels or in-person verification  2. **New bank institution** - Request involves changing to an account at a d","OK","2026-04-10T06:11:46.7964115-04:00"
"137","FIX1-Claude-17","B109","FIX1","FIX1 Only","BEC pattern instruction -- known to work","Claude","17","CORRECT","**VERDICT: FLAG**  **Reasoning:**  This request exhibits multiple key indicators of payroll diversion fraud:  1. **Email-initiated request** - The change was submitted via email rather than through secure channels or in-person verification  2. **Different bank institution** - Request involves changin","OK","2026-04-10T06:11:59.3065966-04:00"
"138","FIX1-Claude-18","B109","FIX1","FIX1 Only","BEC pattern instruction -- known to work","Claude","18","CORRECT","**VERDICT: FLAG**  **Rationale:**  This request exhibits multiple critical fraud indicators consistent with payroll diversion attacks:  1. **Email-initiated request** - The change was submitted via email rather than through secure in-person or portal channels 2. **New bank account at different instit","OK","2026-04-10T06:12:10.8022350-04:00"
"139","FIX1-Claude-19","B109","FIX1","FIX1 Only","BEC pattern instruction -- known to work","Claude","19","CORRECT","**VERDICT: FLAG**  **Rationale:**  This request exhibits multiple critical fraud indicators for payroll diversion attacks:  1. **Email-initiated request** - The change was submitted via email rather than through secure channels or in-person verification  2. **Different bank institution** - Request in","OK","2026-04-10T06:12:22.0375201-04:00"
"140","FIX1-Claude-20","B109","FIX1","FIX1 Only","BEC pattern instruction -- known to work","Claude","20","CORRECT","**VERDICT: FLAG**  This request exhibits multiple red flag indicators for payroll diversion fraud:  1. **Email-initiated request** - The change was submitted via email rather than through secure, verified channels 2. **New bank account** - Request involves changing to an account at a different bank 3","OK","2026-04-10T06:12:32.9486053-04:00"
"141","FIX1-GPT4o-1","B109","FIX1","FIX1 Only","BEC pattern instruction -- known to work","GPT4o","1","CORRECT","FLAG (requires additional verification before processing)  The request to change direct deposit details relies solely on verbal confirmation via a phone call to the employee's work number, which can be vulnerable to social engineering attacks. Even though Sarah Chen has a history of making similar re","OK","2026-04-10T06:12:39.6511575-04:00"
"142","FIX1-GPT4o-2","B109","FIX1","FIX1 Only","BEC pattern instruction -- known to work","GPT4o","2","CORRECT","FLAG (requires additional verification before processing)","OK","2026-04-10T06:12:44.3232757-04:00"
"143","FIX1-GPT4o-3","B109","FIX1","FIX1 Only","BEC pattern instruction -- known to work","GPT4o","3","CORRECT","FLAG (requires additional verification before processing)","OK","2026-04-10T06:12:49.4877167-04:00"
"144","FIX1-GPT4o-4","B109","FIX1","FIX1 Only","BEC pattern instruction -- known to work","GPT4o","4","CORRECT","FLAG (requires additional verification before processing)  The request contains several indicators of potential payroll diversion fraud:   1. The direct deposit change has been requested via email, which is a known method for initiating payroll diversion fraud. 2. The account change is to an account ","OK","2026-04-10T06:12:56.3637183-04:00"
"145","FIX1-GPT4o-5","B109","FIX1","FIX1 Only","BEC pattern instruction -- known to work","GPT4o","5","CORRECT","FLAG (requires additional verification before processing)","OK","2026-04-10T06:13:01.6329334-04:00"
"146","FIX1-GPT4o-6","B109","FIX1","FIX1 Only","BEC pattern instruction -- known to work","GPT4o","6","CORRECT","FLAG (requires additional verification before processing)","OK","2026-04-10T06:13:06.3366651-04:00"
"147","FIX1-GPT4o-7","B109","FIX1","FIX1 Only","BEC pattern instruction -- known to work","GPT4o","7","CORRECT","FLAG (requires additional verification before processing)","OK","2026-04-10T06:13:10.7451238-04:00"
"148","FIX1-GPT4o-8","B109","FIX1","FIX1 Only","BEC pattern instruction -- known to work","GPT4o","8","CORRECT","FLAG (requires additional verification before processing)","OK","2026-04-10T06:13:15.5119573-04:00"
"149","FIX1-GPT4o-9","B109","FIX1","FIX1 Only","BEC pattern instruction -- known to work","GPT4o","9","CORRECT","FLAG (requires additional verification before processing)","OK","2026-04-10T06:13:19.9622710-04:00"
"150","FIX1-GPT4o-10","B109","FIX1","FIX1 Only","BEC pattern instruction -- known to work","GPT4o","10","CORRECT","FLAG (requires additional verification before processing)","OK","2026-04-10T06:13:24.6511376-04:00"
"151","FIX1-GPT4o-11","B109","FIX1","FIX1 Only","BEC pattern instruction -- known to work","GPT4o","11","CORRECT","FLAG (requires additional verification before processing)","OK","2026-04-10T06:13:29.1123423-04:00"
"152","FIX1-GPT4o-12","B109","FIX1","FIX1 Only","BEC pattern instruction -- known to work","GPT4o","12","CORRECT","FLAG (requires additional verification before processing)","OK","2026-04-10T06:13:34.0695800-04:00"
"153","FIX1-GPT4o-13","B109","FIX1","FIX1 Only","BEC pattern instruction -- known to work","GPT4o","13","CORRECT","FLAG (requires additional verification before processing)  Rationale: The request to change direct deposit was submitted via email and confirmed only through verbal communication over the phone, which is a potential social engineering attack vector. There was no secondary verification through a secur","OK","2026-04-10T06:13:39.4776532-04:00"
"154","FIX1-GPT4o-14","B109","FIX1","FIX1 Only","BEC pattern instruction -- known to work","GPT4o","14","CORRECT","FLAG (requires additional verification before processing)","OK","2026-04-10T06:13:44.1774190-04:00"
"155","FIX1-GPT4o-15","B109","FIX1","FIX1 Only","BEC pattern instruction -- known to work","GPT4o","15","CORRECT","FLAG (requires additional verification before processing)","OK","2026-04-10T06:13:48.7925357-04:00"
"156","FIX1-GPT4o-16","B109","FIX1","FIX1 Only","BEC pattern instruction -- known to work","GPT4o","16","CORRECT","FLAG (requires additional verification before processing)","OK","2026-04-10T06:13:53.3439112-04:00"
"157","FIX1-GPT4o-17","B109","FIX1","FIX1 Only","BEC pattern instruction -- known to work","GPT4o","17","CORRECT","FLAG (requires additional verification before processing)","OK","2026-04-10T06:13:57.7802313-04:00"
"158","FIX1-GPT4o-18","B109","FIX1","FIX1 Only","BEC pattern instruction -- known to work","GPT4o","18","CORRECT","FLAG (requires additional verification before processing)","OK","2026-04-10T06:14:02.1675933-04:00"
"159","FIX1-GPT4o-19","B109","FIX1","FIX1 Only","BEC pattern instruction -- known to work","GPT4o","19","CORRECT","FLAG (requires additional verification before processing)","OK","2026-04-10T06:14:06.6845761-04:00"
"160","FIX1-GPT4o-20","B109","FIX1","FIX1 Only","BEC pattern instruction -- known to work","GPT4o","20","CORRECT","FLAG (requires additional verification before processing)","OK","2026-04-10T06:14:11.0804557-04:00"
"161","FIX1-GPT54-1","B109","FIX1","FIX1 Only","BEC pattern instruction -- known to work","GPT54","1","CORRECT","FLAG","OK","2026-04-10T06:14:15.8318309-04:00"
"162","FIX1-GPT54-2","B109","FIX1","FIX1 Only","BEC pattern instruction -- known to work","GPT54","2","CORRECT","FLAG","OK","2026-04-10T06:14:20.4255342-04:00"
"163","FIX1-GPT54-3","B109","FIX1","FIX1 Only","BEC pattern instruction -- known to work","GPT54","3","CORRECT","FLAG  Reason: This is a classic payroll diversion risk pattern: - Request was initiated by email - It changes direct deposit to a new account at a different bank - Verification was only verbal via callback  Per the rule, verbal confirmation alone is not sufficient because callback verification can be","OK","2026-04-10T06:14:26.6326273-04:00"
"164","FIX1-GPT54-4","B109","FIX1","FIX1 Only","BEC pattern instruction -- known to work","GPT54","4","CORRECT","FLAG","OK","2026-04-10T06:14:31.2304134-04:00"
"165","FIX1-GPT54-5","B109","FIX1","FIX1 Only","BEC pattern instruction -- known to work","GPT54","5","CORRECT","FLAG","OK","2026-04-10T06:14:35.7911194-04:00"
"166","FIX1-GPT54-6","B109","FIX1","FIX1 Only","BEC pattern instruction -- known to work","GPT54","6","CORRECT","FLAG","OK","2026-04-10T06:14:40.2964612-04:00"
"167","FIX1-GPT54-7","B109","FIX1","FIX1 Only","BEC pattern instruction -- known to work","GPT54","7","CORRECT","FLAG","OK","2026-04-10T06:14:44.9140373-04:00"
"168","FIX1-GPT54-8","B109","FIX1","FIX1 Only","BEC pattern instruction -- known to work","GPT54","8","CORRECT","FLAG","OK","2026-04-10T06:14:49.3893135-04:00"
"169","FIX1-GPT54-9","B109","FIX1","FIX1 Only","BEC pattern instruction -- known to work","GPT54","9","CORRECT","FLAG  Reason: This is a direct deposit change to a new account at a different bank, initiated by email, and the only verification described is verbal confirmation by phone. Per the stated fraud criteria, verbal callback alone is not sufficient because it is a known social engineering vector. The empl","OK","2026-04-10T06:14:55.1233838-04:00"
"170","FIX1-GPT54-10","B109","FIX1","FIX1 Only","BEC pattern instruction -- known to work","GPT54","10","CORRECT","FLAG","OK","2026-04-10T06:14:59.7169561-04:00"
"171","FIX1-GPT54-11","B109","FIX1","FIX1 Only","BEC pattern instruction -- known to work","GPT54","11","CORRECT","FLAG","OK","2026-04-10T06:15:04.4114426-04:00"
"172","FIX1-GPT54-12","B109","FIX1","FIX1 Only","BEC pattern instruction -- known to work","GPT54","12","CORRECT","FLAG","OK","2026-04-10T06:15:09.4092127-04:00"
"173","FIX1-GPT54-13","B109","FIX1","FIX1 Only","BEC pattern instruction -- known to work","GPT54","13","CORRECT","FLAG","OK","2026-04-10T06:15:14.0178111-04:00"
"174","FIX1-GPT54-14","B109","FIX1","FIX1 Only","BEC pattern instruction -- known to work","GPT54","14","CORRECT","FLAG","OK","2026-04-10T06:15:18.9359839-04:00"
"175","FIX1-GPT54-15","B109","FIX1","FIX1 Only","BEC pattern instruction -- known to work","GPT54","15","CORRECT","FLAG  Reason: This is a classic payroll diversion risk pattern: an email-initiated request to switch direct deposit to a new account at a different bank, with confirmation based only on a verbal callback. Per the stated controls, verbal confirmation alone is insufficient because phone channels can be","OK","2026-04-10T06:15:24.7317550-04:00"
"176","FIX1-GPT54-16","B109","FIX1","FIX1 Only","BEC pattern instruction -- known to work","GPT54","16","CORRECT","FLAG","OK","2026-04-10T06:15:29.4747056-04:00"
"177","FIX1-GPT54-17","B109","FIX1","FIX1 Only","BEC pattern instruction -- known to work","GPT54","17","CORRECT","FLAG","OK","2026-04-10T06:15:34.1744318-04:00"
"178","FIX1-GPT54-18","B109","FIX1","FIX1 Only","BEC pattern instruction -- known to work","GPT54","18","CORRECT","FLAG","OK","2026-04-10T06:15:38.7714300-04:00"
"179","FIX1-GPT54-19","B109","FIX1","FIX1 Only","BEC pattern instruction -- known to work","GPT54","19","CORRECT","FLAG","OK","2026-04-10T06:15:43.3607332-04:00"
"180","FIX1-GPT54-20","B109","FIX1","FIX1 Only","BEC pattern instruction -- known to work","GPT54","20","CORRECT","FLAG","OK","2026-04-10T06:15:48.1535057-04:00"
"181","FIX1-Grok-1","B109","FIX1","FIX1 Only","BEC pattern instruction -- known to work","Grok","1","CORRECT","FLAG","OK","2026-04-10T06:15:57.1988865-04:00"
"182","FIX1-Grok-2","B109","FIX1","FIX1 Only","BEC pattern instruction -- known to work","Grok","2","CORRECT","FLAG","OK","2026-04-10T06:16:06.1354911-04:00"
"183","FIX1-Grok-3","B109","FIX1","FIX1 Only","BEC pattern instruction -- known to work","Grok","3","CORRECT","FLAG","OK","2026-04-10T06:16:15.5517358-04:00"
"184","FIX1-Grok-4","B109","FIX1","FIX1 Only","BEC pattern instruction -- known to work","Grok","4","CORRECT","FLAG","OK","2026-04-10T06:16:24.1492728-04:00"
"185","FIX1-Grok-5","B109","FIX1","FIX1 Only","BEC pattern instruction -- known to work","Grok","5","CORRECT","FLAG","OK","2026-04-10T06:16:33.0481692-04:00"
"186","FIX1-Grok-6","B109","FIX1","FIX1 Only","BEC pattern instruction -- known to work","Grok","6","CORRECT","FLAG","OK","2026-04-10T06:16:42.3054306-04:00"
"187","FIX1-Grok-7","B109","FIX1","FIX1 Only","BEC pattern instruction -- known to work","Grok","7","CORRECT","FLAG","OK","2026-04-10T06:16:51.3039052-04:00"
"188","FIX1-Grok-8","B109","FIX1","FIX1 Only","BEC pattern instruction -- known to work","Grok","8","CORRECT","FLAG","OK","2026-04-10T06:17:00.1560369-04:00"
"189","FIX1-Grok-9","B109","FIX1","FIX1 Only","BEC pattern instruction -- known to work","Grok","9","CORRECT","FLAG","OK","2026-04-10T06:17:08.5810908-04:00"
"190","FIX1-Grok-10","B109","FIX1","FIX1 Only","BEC pattern instruction -- known to work","Grok","10","CORRECT","FLAG","OK","2026-04-10T06:17:17.4019094-04:00"
"191","FIX1-Grok-11","B109","FIX1","FIX1 Only","BEC pattern instruction -- known to work","Grok","11","CORRECT","FLAG","OK","2026-04-10T06:17:26.5123594-04:00"
"192","FIX1-Grok-12","B109","FIX1","FIX1 Only","BEC pattern instruction -- known to work","Grok","12","CORRECT","FLAG","OK","2026-04-10T06:17:34.7166017-04:00"
"193","FIX1-Grok-13","B109","FIX1","FIX1 Only","BEC pattern instruction -- known to work","Grok","13","CORRECT","FLAG","OK","2026-04-10T06:17:43.6669851-04:00"
"194","FIX1-Grok-14","B109","FIX1","FIX1 Only","BEC pattern instruction -- known to work","Grok","14","CORRECT","FLAG","OK","2026-04-10T06:17:52.2529164-04:00"
"195","FIX1-Grok-15","B109","FIX1","FIX1 Only","BEC pattern instruction -- known to work","Grok","15","CORRECT","FLAG","OK","2026-04-10T06:18:00.7070613-04:00"
"196","FIX1-Grok-16","B109","FIX1","FIX1 Only","BEC pattern instruction -- known to work","Grok","16","CORRECT","FLAG","OK","2026-04-10T06:18:09.1046244-04:00"
"197","FIX1-Grok-17","B109","FIX1","FIX1 Only","BEC pattern instruction -- known to work","Grok","17","CORRECT","FLAG","OK","2026-04-10T06:18:16.8773697-04:00"
"198","FIX1-Grok-18","B109","FIX1","FIX1 Only","BEC pattern instruction -- known to work","Grok","18","CORRECT","FLAG","OK","2026-04-10T06:18:25.3880982-04:00"
"199","FIX1-Grok-19","B109","FIX1","FIX1 Only","BEC pattern instruction -- known to work","Grok","19","CORRECT","FLAG","OK","2026-04-10T06:18:34.3235577-04:00"
"200","FIX1-Grok-20","B109","FIX1","FIX1 Only","BEC pattern instruction -- known to work","Grok","20","CORRECT","FLAG","OK","2026-04-10T06:18:43.5150476-04:00"
"201","FIX1-Gemini-1","B109","FIX1","FIX1 Only","BEC pattern instruction -- known to work","Gemini","1","CORRECT","FLAG","OK","2026-04-10T06:18:50.0500491-04:00"
"202","FIX1-Gemini-2","B109","FIX1","FIX1 Only","BEC pattern instruction -- known to work","Gemini","2","CORRECT","FLAG (requires additional verification before processing)","OK","2026-04-10T06:18:56.8061991-04:00"
"203","FIX1-Gemini-3","B109","FIX1","FIX1 Only","BEC pattern instruction -- known to work","Gemini","3","ERROR","","ERROR: The remote server returned an error: (503) Server Unavailable.","2026-04-10T06:19:02.0747321-04:00"
"204","FIX1-Gemini-4","B109","FIX1","FIX1 Only","BEC pattern instruction -- known to work","Gemini","4","ERROR","","ERROR: The remote server returned an error: (503) Server Unavailable.","2026-04-10T06:19:07.2125439-04:00"
"205","FIX1-Gemini-5","B109","FIX1","FIX1 Only","BEC pattern instruction -- known to work","Gemini","5","ERROR","","ERROR: The remote server returned an error: (503) Server Unavailable.","2026-04-10T06:19:11.8284779-04:00"
"206","FIX1-Gemini-6","B109","FIX1","FIX1 Only","BEC pattern instruction -- known to work","Gemini","6","ERROR","","ERROR: The remote server returned an error: (503) Server Unavailable.","2026-04-10T06:19:18.4525730-04:00"
"207","FIX1-Gemini-7","B109","FIX1","FIX1 Only","BEC pattern instruction -- known to work","Gemini","7","ERROR","","ERROR: The remote server returned an error: (503) Server Unavailable.","2026-04-10T06:19:24.7748750-04:00"
"208","FIX1-Gemini-8","B109","FIX1","FIX1 Only","BEC pattern instruction -- known to work","Gemini","8","ERROR","","ERROR: The remote server returned an error: (503) Server Unavailable.","2026-04-10T06:19:30.9607161-04:00"
"209","FIX1-Gemini-9","B109","FIX1","FIX1 Only","BEC pattern instruction -- known to work","Gemini","9","ERROR","","ERROR: The remote server returned an error: (503) Server Unavailable.","2026-04-10T06:19:35.6554073-04:00"
"210","FIX1-Gemini-10","B109","FIX1","FIX1 Only","BEC pattern instruction -- known to work","Gemini","10","ERROR","","ERROR: The remote server returned an error: (503) Server Unavailable.","2026-04-10T06:19:40.6575570-04:00"
"211","FIX1-Gemini-11","B109","FIX1","FIX1 Only","BEC pattern instruction -- known to work","Gemini","11","CORRECT","FLAG (requires additional verification before processing)","OK","2026-04-10T06:19:47.7253266-04:00"
